current_zone_idx,total_frames,avg_speed,std_speed,crash_count,airborne_count,backwards_count,heavy_drift_count,avg_drift_ratio,avg_wheels_ground,crash_rate,airborne_rate,backwards_rate
309.0,5,240.25476,50.959427,0,0,0,0,0.009904416,3.6,0.0,0.0,0.0
310.0,9,254.79437,29.136148,0,0,0,0,0.0076517006,3.1111112,0.0,0.0,0.0
311.0,7,265.5583,33.667763,0,0,0,0,0.01195444,2.0,0.0,0.0,0.0
312.0,7,256.2845,34.37159,0,0,0,0,0.012381281,2.142857,0.0,0.0,0.0
313.0,6,253.37218,32.61063,0,0,0,0,0.01464285,2.0,0.0,0.0,0.0
314.0,6,278.2383,5.627621,0,1,0,0,0.018136472,1.5,0.0,16.666666666666664,0.0
315.0,8,248.18596,39.053837,0,0,0,0,0.016207604,1.5,0.0,0.0,0.0
316.0,5,265.2843,13.4682045,0,1,0,0,0.02141704,1.2,0.0,20.0,0.0
317.0,7,251.26976,43.719707,0,6,0,0,0.023970071,0.2857143,0.0,85.71428571428571,0.0
318.0,12,259.9602,26.976873,0,11,0,0,0.027820366,0.083333336,0.0,91.66666666666666,0.0
319.0,1,282.2276,0.0,0,1,0,0,0.042468064,0.0,0.0,100.0,0.0
320.0,6,262.22604,34.63932,0,6,0,0,0.03905819,0.0,0.0,100.0,0.0
321.0,10,257.29443,29.29284,0,10,0,0,0.040637434,0.0,0.0,100.0,0.0
322.0,4,253.36514,41.409992,0,4,0,0,0.043586727,0.0,0.0,100.0,0.0
323.0,6,260.65494,37.722023,0,6,0,0,0.055655163,0.0,0.0,100.0,0.0
324.0,10,257.27948,27.474016,0,9,0,0,0.053271662,0.1,0.0,90.0,0.0
325.0,2,269.49115,6.6132655,0,2,0,0,0.07088242,0.0,0.0,100.0,0.0
326.0,12,244.7107,37.698692,0,10,0,0,0.0700846,0.25,0.0,83.33333333333334,0.0
327.0,5,275.69,8.234261,0,5,0,0,0.06141864,0.0,0.0,100.0,0.0
328.0,4,252.73314,40.891098,0,3,0,0,0.062881336,0.5,0.0,75.0,0.0
329.0,7,272.414,12.465685,0,6,0,0,0.09629207,0.14285715,0.0,85.71428571428571,0.0
330.0,6,257.6504,34.073418,0,3,0,0,0.065849565,1.0,0.0,50.0,0.0
331.0,14,248.90076,30.633644,0,5,0,0,0.099437796,1.0,0.0,35.714285714285715,0.0
